,gender,match,same_race,age_o,race_o,decision_o,attractiveness_o,sincerity_o,intelligence_o,fun_o,ambition_o,shared_interest_o,like_o,age,field,field_cd,race,race_important,religion_important,from,goal,frequency_of_date,frequency_go_out,career,career_c,decision,attractiveness,sincerity,intelligence,fun,ambition,shared_interest,length,you_call,them_cal
84,Female,Yes,No,24.0,Latino/Hispanic American,Yes,7.0,9.0,8.0,9.0,7.0,7.0,7.0,26.0,Masters in Public Administration,Political Science/ International Affairs,Other,1.0,1.0,"Palm Springs, California",Seemed like a fan night out,Twice a month,Several times a week,"Congresswoman, and comedian",International /Humanitarian Affairs,Yes,5.0,10.0,8.0,8.0,5.0,5.0,Too much,,
85,Female,Yes,No,25.0,European/Caucasion-American,Yes,6.0,6.0,7.0,8.0,7.0,7.0,6.0,26.0,Masters in Public Administration,Political Science/ International Affairs,Other,1.0,1.0,"Palm Springs, California",Seemed like a fan night out,Twice a month,Several times a week,"Congresswoman, and comedian",International /Humanitarian Affairs,Yes,8.0,9.0,9.0,7.0,6.0,5.0,Too much,,
86,Female,Yes,No,30.0,European/Caucasion-American,Yes,8.0,6.0,7.0,8.0,6.0,5.0,8.0,26.0,Masters in Public Administration,Political Science/ International Affairs,Other,1.0,1.0,"Palm Springs, California",Seemed like a fan night out,Twice a month,Several times a week,"Congresswoman, and comedian",International /Humanitarian Affairs,Yes,6.0,8.0,9.0,6.0,6.0,6.0,Too much,,
87,Female,No,No,27.0,European/Caucasion-American,No,7.0,7.0,7.0,7.0,6.0,5.0,7.0,26.0,Masters in Public Administration,Political Science/ International Affairs,Other,1.0,1.0,"Palm Springs, California",Seemed like a fan night out,Twice a month,Several times a week,"Congresswoman, and comedian",International /Humanitarian Affairs,Yes,6.0,7.0,8.0,7.0,9.0,6.0,Too much,,
88,Female,Yes,No,28.0,European/Caucasion-American,Yes,6.0,6.0,6.0,7.0,6.0,6.0,6.0,26.0,Masters in Public Administration,Political Science/ International Affairs,Other,1.0,1.0,"Palm Springs, California",Seemed like a fan night out,Twice a month,Several times a week,"Congresswoman, and comedian",International /Humanitarian Affairs,Yes,8.0,5.0,5.0,6.0,5.0,5.0,Too much,,
89,Female,No,No,24.0,European/Caucasion-American,No,5.0,6.0,6.0,6.0,6.0,6.0,6.0,26.0,Masters in Public Administration,Political Science/ International Affairs,Other,1.0,1.0,"Palm Springs, California",Seemed like a fan night out,Twice a month,Several times a week,"Congresswoman, and comedian",International /Humanitarian Affairs,Yes,7.0,8.0,7.0,8.0,7.0,8.0,Too much,,
90,Female,No,Yes,27.0,European/Caucasion-American,No,7.0,8.0,7.0,8.0,6.0,5.0,6.0,26.0,Masters of Social Work&Education,Political Science/ International Affairs,European/Caucasion-American,4.0,4.0,94115,To meet new people,Several times a year,Several times a week,To create early childhood intervention programs,International /Humanitarian Affairs,No,6.0,10.0,10.0,6.0,6.0,,Too much,,
91,Female,No,Yes,22.0,European/Caucasion-American,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,Masters of Social Work&Education,Political Science/ International Affairs,European/Caucasion-American,4.0,4.0,94115,To meet new people,Several times a year,Several times a week,To create early childhood intervention programs,International /Humanitarian Affairs,No,1.0,1.0,1.0,1.0,1.0,,Too much,,
92,Female,Yes,No,22.0,Asian/Pacific Islander/Asian-American,Yes,10.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,Masters of Social Work&Education,Political Science/ International Affairs,European/Caucasion-American,4.0,4.0,94115,To meet new people,Several times a year,Several times a week,To create early childhood intervention programs,International /Humanitarian Affairs,Yes,6.0,10.0,10.0,10.0,6.0,,Too much,,
93,Female,No,Yes,23.0,European/Caucasion-American,Yes,7.0,8.0,7.0,9.0,8.0,8.0,7.0,26.0,Masters of Social Work&Education,Political Science/ International Affairs,European/Caucasion-American,4.0,4.0,94115,To meet new people,Several times a year,Several times a week,To create early childhood intervention programs,International /Humanitarian Affairs,No,10.0,10.0,10.0,10.0,10.0,,Too much,,
94,Female,No,No,24.0,Latino/Hispanic American,Yes,6.0,9.0,9.0,7.0,8.0,,6.0,26.0,Masters of Social Work&Education,Political Science/ International Affairs,European/Caucasion-American,4.0,4.0,94115,To meet new people,Several times a year,Several times a week,To create early childhood intervention programs,International /Humanitarian Affairs,No,5.0,7.0,7.0,7.0,7.0,,Too much,,
95,Female,No,Yes,25.0,European/Caucasion-American,No,,8.0,7.0,7.0,7.0,7.0,6.0,26.0,Masters of Social Work&Education,Political Science/ International Affairs,European/Caucasion-American,4.0,4.0,94115,To meet new people,Several times a year,Several times a week,To create early childhood intervention programs,International /Humanitarian Affairs,No,5.0,10.0,6.0,4.0,6.0,,Too much,,
96,Female,No,Yes,30.0,European/Caucasion-American,No,7.0,7.0,4.0,3.0,4.0,4.0,3.0,26.0,Masters of Social Work&Education,Political Science/ International Affairs,European/Caucasion-American,4.0,4.0,94115,To meet new people,Several times a year,Several times a week,To create early childhood intervention programs,International /Humanitarian Affairs,Yes,5.0,10.0,8.0,6.0,9.0,,Too much,,
97,Female,No,Yes,27.0,European/Caucasion-American,No,6.0,6.0,6.0,6.0,6.0,5.0,7.0,26.0,Masters of Social Work&Education,Political Science/ International Affairs,European/Caucasion-American,4.0,4.0,94115,To meet new people,Several times a year,Several times a week,To create early childhood intervention programs,International /Humanitarian Affairs,No,5.0,6.0,6.0,4.0,5.0,,Too much,,
98,Female,Yes,Yes,28.0,European/Caucasion-American,Yes,7.0,7.0,7.0,7.0,6.0,6.0,7.0,26.0,Masters of Social Work&Education,Political Science/ International Affairs,European/Caucasion-American,4.0,4.0,94115,To meet new people,Several times a year,Several times a week,To create early childhood intervention programs,International /Humanitarian Affairs,Yes,9.0,9.0,9.0,9.0,9.0,9.0,Too much,,
99,Female,No,Yes,24.0,European/Caucasion-American,No,6.0,6.0,6.0,6.0,6.0,6.0,7.0,26.0,Masters of Social Work&Education,Political Science/ International Affairs,European/Caucasion-American,4.0,4.0,94115,To meet new people,Several times a year,Several times a week,To create early childhood intervention programs,International /Humanitarian Affairs,Yes,9.0,9.0,8.0,10.0,8.0,8.0,Too much,,
100,Male,No,No,21.0,Asian/Pacific Islander/Asian-American,Yes,6.0,9.0,7.0,7.0,6.0,5.0,7.0,27.0,Finance,Business/Econ/Finance,European/Caucasion-American,7.0,3.0,Argentina,Seemed like a fan night out,Once a month,Twice a month,"Academia, Research, Banking, Life",Academic / Research,No,6.0,8.0,8.0,8.0,8.0,6.0,Too much,0.0,0.0
101,Male,No,Yes,24.0,European/Caucasion-American,No,5.0,7.0,8.0,4.0,6.0,3.0,6.0,27.0,Finance,Business/Econ/Finance,European/Caucasion-American,7.0,3.0,Argentina,Seemed like a fan night out,Once a month,Twice a month,"Academia, Research, Banking, Life",Academic / Research,No,8.0,7.0,6.0,9.0,7.0,4.0,Too much,0.0,0.0
102,Male,No,Yes,25.0,European/Caucasion-American,No,7.0,9.0,10.0,7.0,8.0,9.0,8.0,27.0,Finance,Business/Econ/Finance,European/Caucasion-American,7.0,3.0,Argentina,Seemed like a fan night out,Once a month,Twice a month,"Academia, Research, Banking, Life",Academic / Research,No,7.0,8.0,6.0,5.0,8.0,4.0,Too much,0.0,0.0
103,Male,No,Yes,23.0,European/Caucasion-American,No,4.0,10.0,8.0,5.0,8.0,7.0,6.0,27.0,Finance,Business/Econ/Finance,European/Caucasion-American,7.0,3.0,Argentina,Seemed like a fan night out,Once a month,Twice a month,"Academia, Research, Banking, Life",Academic / Research,No,6.0,7.0,8.0,7.0,7.0,5.0,Too much,0.0,0.0
104,Male,No,Yes,21.0,European/Caucasion-American,No,5.0,8.0,8.0,2.0,2.0,2.0,7.0,27.0,Finance,Business/Econ/Finance,European/Caucasion-American,7.0,3.0,Argentina,Seemed like a fan night out,Once a month,Twice a month,"Academia, Research, Banking, Life",Academic / Research,No,6.0,8.0,8.0,8.0,7.0,6.0,Too much,0.0,0.0
105,Male,No,No,23.0,Asian/Pacific Islander/Asian-American,Yes,6.0,9.0,7.0,6.0,7.0,6.0,6.0,27.0,Finance,Business/Econ/Finance,European/Caucasion-American,7.0,3.0,Argentina,Seemed like a fan night out,Once a month,Twice a month,"Academia, Research, Banking, Life",Academic / Research,No,7.0,9.0,8.0,9.0,8.0,4.0,Too much,0.0,0.0
106,Male,No,No,22.0,Asian/Pacific Islander/Asian-American,No,4.0,8.0,8.0,5.0,7.0,4.0,7.0,27.0,Finance,Business/Econ/Finance,European/Caucasion-American,7.0,3.0,Argentina,Seemed like a fan night out,Once a month,Twice a month,"Academia, Research, Banking, Life",Academic / Research,No,7.0,8.0,8.0,8.0,7.0,7.0,Too much,0.0,0.0
107,Male,No,Yes,25.0,European/Caucasion-American,Yes,5.0,8.0,7.0,4.0,7.0,5.0,4.0,27.0,Finance,Business/Econ/Finance,European/Caucasion-American,7.0,3.0,Argentina,Seemed like a fan night out,Once a month,Twice a month,"Academia, Research, Banking, Life",Academic / Research,No,8.0,7.0,6.0,6.0,6.0,5.0,Too much,0.0,0.0
108,Male,No,No,26.0,Other,Yes,8.0,10.0,9.0,8.0,7.0,6.0,5.0,27.0,Finance,Business/Econ/Finance,European/Caucasion-American,7.0,3.0,Argentina,Seemed like a fan night out,Once a month,Twice a month,"Academia, Research, Banking, Life",Academic / Research,No,6.0,8.0,7.0,8.0,7.0,5.0,Too much,0.0,0.0
109,Male,No,Yes,26.0,European/Caucasion-American,No,6.0,10.0,10.0,6.0,6.0,,6.0,27.0,Finance,Business/Econ/Finance,European/Caucasion-American,7.0,3.0,Argentina,Seemed like a fan night out,Once a month,Twice a month,"Academia, Research, Banking, Life",Academic / Research,No,7.0,8.0,7.0,8.0,6.0,5.0,Too much,0.0,0.0
110,Male,No,No,21.0,Asian/Pacific Islander/Asian-American,Yes,7.0,8.0,7.0,8.0,5.0,6.0,7.0,22.0,Law,Law,European/Caucasion-American,1.0,1.0,England,Seemed like a fan night out,Several times a week,Several times a week,Corporate Lawyer,Lawyer,No,7.0,8.0,10.0,7.0,7.0,5.0,,,
111,Male,No,Yes,24.0,European/Caucasion-American,No,8.0,5.0,6.0,6.0,9.0,6.0,7.0,22.0,Law,Law,European/Caucasion-American,1.0,1.0,England,Seemed like a fan night out,Several times a week,Several times a week,Corporate Lawyer,Lawyer,No,7.0,6.0,10.0,6.0,6.0,5.0,,,
112,Male,No,Yes,25.0,European/Caucasion-American,No,9.0,7.0,9.0,8.0,9.0,7.0,8.0,22.0,Law,Law,European/Caucasion-American,1.0,1.0,England,Seemed like a fan night out,Several times a week,Several times a week,Corporate Lawyer,Lawyer,No,6.0,7.0,10.0,6.0,6.0,5.0,,,
113,Male,No,Yes,23.0,European/Caucasion-American,No,8.0,7.0,8.0,10.0,7.0,8.0,8.0,22.0,Law,Law,European/Caucasion-American,1.0,1.0,England,Seemed like a fan night out,Several times a week,Several times a week,Corporate Lawyer,Lawyer,No,6.0,5.0,10.0,6.0,6.0,5.0,,,
114,Male,No,Yes,21.0,European/Caucasion-American,No,8.0,6.0,6.0,5.0,5.0,5.0,6.0,22.0,Law,Law,European/Caucasion-American,1.0,1.0,England,Seemed like a fan night out,Several times a week,Several times a week,Corporate Lawyer,Lawyer,No,6.0,7.0,10.0,7.0,6.0,5.0,,,
115,Male,No,No,23.0,Asian/Pacific Islander/Asian-American,Yes,6.0,9.0,9.0,6.0,8.0,2.0,7.0,22.0,Law,Law,European/Caucasion-American,1.0,1.0,England,Seemed like a fan night out,Several times a week,Several times a week,Corporate Lawyer,Lawyer,No,6.0,8.0,10.0,6.0,7.0,6.0,,,
116,Male,No,No,22.0,Asian/Pacific Islander/Asian-American,No,6.0,6.0,8.0,4.0,9.0,4.0,7.0,22.0,Law,Law,European/Caucasion-American,1.0,1.0,England,Seemed like a fan night out,Several times a week,Several times a week,Corporate Lawyer,Lawyer,Yes,7.0,9.0,10.0,6.0,6.0,5.0,,,
117,Male,Yes,Yes,25.0,European/Caucasion-American,Yes,8.0,7.0,7.0,9.0,6.0,7.0,8.0,22.0,Law,Law,European/Caucasion-American,1.0,1.0,England,Seemed like a fan night out,Several times a week,Several times a week,Corporate Lawyer,Lawyer,Yes,8.0,8.0,10.0,7.0,6.0,5.0,,,
118,Male,Yes,No,26.0,Other,Yes,10.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,Law,Law,European/Caucasion-American,1.0,1.0,England,Seemed like a fan night out,Several times a week,Several times a week,Corporate Lawyer,Lawyer,Yes,8.0,8.0,10.0,7.0,6.0,5.0,,,
119,Male,No,Yes,26.0,European/Caucasion-American,No,1.0,1.0,1.0,1.0,1.0,,1.0,22.0,Law,Law,European/Caucasion-American,1.0,1.0,England,Seemed like a fan night out,Several times a week,Several times a week,Corporate Lawyer,Lawyer,No,1.0,1.0,1.0,1.0,1.0,1.0,,,
120,Male,Yes,Yes,21.0,Asian/Pacific Islander/Asian-American,Yes,5.0,8.0,9.0,8.0,5.0,7.0,7.0,22.0,Law,Law,Asian/Pacific Islander/Asian-American,3.0,5.0,Southern California,To meet new people,Almost never,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,,
121,Male,No,No,24.0,European/Caucasion-American,No,5.0,8.0,9.0,6.0,3.0,4.0,6.0,22.0,Law,Law,Asian/Pacific Islander/Asian-American,3.0,5.0,Southern California,To meet new people,Almost never,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,,
122,Male,No,No,25.0,European/Caucasion-American,No,7.0,9.0,9.0,7.0,9.0,7.0,8.0,22.0,Law,Law,Asian/Pacific Islander/Asian-American,3.0,5.0,Southern California,To meet new people,Almost never,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,,
123,Male,No,No,23.0,European/Caucasion-American,No,4.0,7.0,8.0,8.0,6.0,7.0,4.0,22.0,Law,Law,Asian/Pacific Islander/Asian-American,3.0,5.0,Southern California,To meet new people,Almost never,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,,
124,Male,No,No,21.0,European/Caucasion-American,No,4.0,6.0,8.0,8.0,6.0,5.0,6.0,22.0,Law,Law,Asian/Pacific Islander/Asian-American,3.0,5.0,Southern California,To meet new people,Almost never,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,,
125,Male,No,Yes,23.0,Asian/Pacific Islander/Asian-American,No,4.0,7.0,9.0,4.0,3.0,2.0,6.0,22.0,Law,Law,Asian/Pacific Islander/Asian-American,3.0,5.0,Southern California,To meet new people,Almost never,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,,
126,Male,No,Yes,22.0,Asian/Pacific Islander/Asian-American,No,3.0,6.0,8.0,7.0,8.0,8.0,7.0,22.0,Law,Law,Asian/Pacific Islander/Asian-American,3.0,5.0,Southern California,To meet new people,Almost never,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,,
127,Male,Yes,No,25.0,European/Caucasion-American,Yes,5.0,8.0,8.0,6.0,7.0,7.0,5.0,22.0,Law,Law,Asian/Pacific Islander/Asian-American,3.0,5.0,Southern California,To meet new people,Almost never,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,,
128,Male,Yes,No,26.0,Other,Yes,5.0,10.0,10.0,6.0,6.0,6.0,8.0,22.0,Law,Law,Asian/Pacific Islander/Asian-American,3.0,5.0,Southern California,To meet new people,Almost never,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,,
129,Male,Yes,No,26.0,European/Caucasion-American,Yes,6.0,10.0,10.0,10.0,6.0,,7.0,22.0,Law,Law,Asian/Pacific Islander/Asian-American,3.0,5.0,Southern California,To meet new people,Almost never,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,10.0,10.0,Just Right,,
130,Male,Yes,No,21.0,Asian/Pacific Islander/Asian-American,Yes,7.0,6.0,8.0,7.0,6.0,8.0,7.0,23.0,Law,Law,European/Caucasion-American,1.0,1.0,"Cincinnati, Ohio",To meet new people,Twice a month,Several times a week,Corporate attorney,Lawyer,Yes,7.0,8.0,9.0,8.0,9.0,8.0,Just Right,1.0,1.0
131,Male,Yes,Yes,24.0,European/Caucasion-American,Yes,7.0,9.0,7.0,6.0,5.0,7.0,7.0,23.0,Law,Law,European/Caucasion-American,1.0,1.0,"Cincinnati, Ohio",To meet new people,Twice a month,Several times a week,Corporate attorney,Lawyer,Yes,9.0,9.0,9.0,9.0,9.0,9.0,Just Right,1.0,1.0
132,Male,No,Yes,25.0,European/Caucasion-American,No,9.0,7.0,9.0,7.0,9.0,7.0,8.0,23.0,Law,Law,European/Caucasion-American,1.0,1.0,"Cincinnati, Ohio",To meet new people,Twice a month,Several times a week,Corporate attorney,Lawyer,Yes,7.0,9.0,8.0,8.0,8.0,8.0,Just Right,1.0,1.0
133,Male,Yes,Yes,23.0,European/Caucasion-American,Yes,8.0,10.0,7.0,10.0,7.0,10.0,8.0,23.0,Law,Law,European/Caucasion-American,1.0,1.0,"Cincinnati, Ohio",To meet new people,Twice a month,Several times a week,Corporate attorney,Lawyer,Yes,7.0,7.0,7.0,9.0,9.0,9.0,Just Right,1.0,1.0
134,Male,Yes,Yes,21.0,European/Caucasion-American,Yes,8.0,5.0,5.0,7.0,7.0,9.0,8.0,23.0,Law,Law,European/Caucasion-American,1.0,1.0,"Cincinnati, Ohio",To meet new people,Twice a month,Several times a week,Corporate attorney,Lawyer,Yes,6.0,8.0,6.0,8.0,10.0,10.0,Just Right,1.0,1.0
135,Male,Yes,No,23.0,Asian/Pacific Islander/Asian-American,Yes,8.0,6.0,7.0,8.0,2.0,8.0,9.0,23.0,Law,Law,European/Caucasion-American,1.0,1.0,"Cincinnati, Ohio",To meet new people,Twice a month,Several times a week,Corporate attorney,Lawyer,Yes,6.0,8.0,8.0,7.0,9.0,8.0,Just Right,1.0,1.0
136,Male,Yes,No,22.0,Asian/Pacific Islander/Asian-American,Yes,7.0,8.0,8.0,7.0,7.0,6.0,8.0,23.0,Law,Law,European/Caucasion-American,1.0,1.0,"Cincinnati, Ohio",To meet new people,Twice a month,Several times a week,Corporate attorney,Lawyer,Yes,8.0,8.0,9.0,8.0,9.0,9.0,Just Right,1.0,1.0
137,Male,Yes,Yes,25.0,European/Caucasion-American,Yes,8.0,6.0,5.0,6.0,6.0,5.0,5.0,23.0,Law,Law,European/Caucasion-American,1.0,1.0,"Cincinnati, Ohio",To meet new people,Twice a month,Several times a week,Corporate attorney,Lawyer,Yes,8.0,8.0,8.0,8.0,8.0,7.0,Just Right,1.0,1.0
138,Male,Yes,No,26.0,Other,Yes,10.0,9.0,8.0,8.0,7.0,7.0,7.0,23.0,Law,Law,European/Caucasion-American,1.0,1.0,"Cincinnati, Ohio",To meet new people,Twice a month,Several times a week,Corporate attorney,Lawyer,Yes,7.0,8.0,7.0,8.0,8.0,7.0,Just Right,1.0,1.0
139,Male,No,Yes,26.0,European/Caucasion-American,No,10.0,10.0,10.0,10.0,10.0,,10.0,23.0,Law,Law,European/Caucasion-American,1.0,1.0,"Cincinnati, Ohio",To meet new people,Twice a month,Several times a week,Corporate attorney,Lawyer,Yes,7.0,8.0,7.0,9.0,8.0,8.0,Just Right,1.0,1.0
140,Male,Yes,No,21.0,Asian/Pacific Islander/Asian-American,Yes,5.0,6.0,7.0,7.0,6.0,6.0,6.0,24.0,Law,Law,Latino/Hispanic American,3.0,1.0,Miami,Seemed like a fan night out,Twice a month,Several times a week,Lawyer,Lawyer,Yes,8.0,7.0,9.0,6.0,9.0,7.0,Too much,3.0,0.0
141,Male,No,No,24.0,European/Caucasion-American,No,6.0,8.0,7.0,9.0,7.0,8.0,8.0,24.0,Law,Law,Latino/Hispanic American,3.0,1.0,Miami,Seemed like a fan night out,Twice a month,Several times a week,Lawyer,Lawyer,Yes,10.0,10.0,10.0,10.0,7.0,8.0,Too much,3.0,0.0
142,Male,No,No,25.0,European/Caucasion-American,No,9.0,10.0,10.0,10.0,10.0,10.0,9.0,24.0,Law,Law,Latino/Hispanic American,3.0,1.0,Miami,Seemed like a fan night out,Twice a month,Several times a week,Lawyer,Lawyer,Yes,6.0,10.0,8.0,6.0,,,Too much,3.0,0.0
143,Male,No,No,23.0,European/Caucasion-American,No,6.0,9.0,8.0,9.0,8.0,9.0,7.0,24.0,Law,Law,Latino/Hispanic American,3.0,1.0,Miami,Seemed like a fan night out,Twice a month,Several times a week,Lawyer,Lawyer,Yes,8.0,8.0,9.0,8.0,8.0,9.0,Too much,3.0,0.0
144,Male,No,No,21.0,European/Caucasion-American,No,6.0,7.0,7.0,5.0,4.0,8.0,7.0,24.0,Law,Law,Latino/Hispanic American,3.0,1.0,Miami,Seemed like a fan night out,Twice a month,Several times a week,Lawyer,Lawyer,No,5.0,9.0,9.0,7.0,9.0,5.0,Too much,3.0,0.0
145,Male,No,No,23.0,Asian/Pacific Islander/Asian-American,No,5.0,4.0,8.0,8.0,4.0,2.0,4.0,24.0,Law,Law,Latino/Hispanic American,3.0,1.0,Miami,Seemed like a fan night out,Twice a month,Several times a week,Lawyer,Lawyer,Yes,9.0,7.0,9.0,7.0,9.0,6.0,Too much,3.0,0.0
146,Male,No,No,22.0,Asian/Pacific Islander/Asian-American,No,4.0,7.0,7.0,4.0,8.0,5.0,5.0,24.0,Law,Law,Latino/Hispanic American,3.0,1.0,Miami,Seemed like a fan night out,Twice a month,Several times a week,Lawyer,Lawyer,Yes,8.0,7.0,9.0,6.0,9.0,5.0,Too much,3.0,0.0
147,Male,Yes,No,25.0,European/Caucasion-American,Yes,6.0,8.0,8.0,5.0,6.0,7.0,6.0,24.0,Law,Law,Latino/Hispanic American,3.0,1.0,Miami,Seemed like a fan night out,Twice a month,Several times a week,Lawyer,Lawyer,Yes,9.0,9.0,8.0,9.0,,7.0,Too much,3.0,0.0
148,Male,Yes,No,26.0,Other,Yes,5.0,10.0,8.0,8.0,5.0,5.0,5.0,24.0,Law,Law,Latino/Hispanic American,3.0,1.0,Miami,Seemed like a fan night out,Twice a month,Several times a week,Lawyer,Lawyer,Yes,7.0,9.0,8.0,9.0,7.0,7.0,Too much,3.0,0.0
149,Male,No,No,26.0,European/Caucasion-American,No,5.0,7.0,7.0,7.0,7.0,,6.0,24.0,Law,Law,Latino/Hispanic American,3.0,1.0,Miami,Seemed like a fan night out,Twice a month,Several times a week,Lawyer,Lawyer,Yes,6.0,9.0,9.0,7.0,8.0,,Too much,3.0,0.0
150,Male,No,No,21.0,Asian/Pacific Islander/Asian-American,No,4.0,9.0,7.0,4.0,6.0,4.0,6.0,25.0,Business,Business/Econ/Finance,European/Caucasion-American,9.0,2.0,Milan - Italy,Seemed like a fan night out,Once a month,Several times a week,research/financial industry,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,7.0,7.0,8.0,8.0,7.0,7.0,Too much,0.0,0.0
151,Male,No,Yes,24.0,European/Caucasion-American,No,8.0,7.0,8.0,3.0,6.0,2.0,6.0,25.0,Business,Business/Econ/Finance,European/Caucasion-American,9.0,2.0,Milan - Italy,Seemed like a fan night out,Once a month,Several times a week,research/financial industry,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,7.0,8.0,7.0,5.0,7.0,7.0,Too much,0.0,0.0
152,Male,No,Yes,25.0,European/Caucasion-American,No,8.0,10.0,10.0,7.0,9.0,9.0,8.0,25.0,Business,Business/Econ/Finance,European/Caucasion-American,9.0,2.0,Milan - Italy,Seemed like a fan night out,Once a month,Several times a week,research/financial industry,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,7.0,6.0,6.0,6.0,6.0,6.0,Too much,0.0,0.0
153,Male,No,Yes,23.0,European/Caucasion-American,No,5.0,10.0,8.0,4.0,8.0,2.0,4.0,25.0,Business,Business/Econ/Finance,European/Caucasion-American,9.0,2.0,Milan - Italy,Seemed like a fan night out,Once a month,Several times a week,research/financial industry,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,6.0,6.0,7.0,7.0,8.0,7.0,Too much,0.0,0.0
154,Male,No,Yes,21.0,European/Caucasion-American,Yes,5.0,6.0,7.0,5.0,7.0,8.0,7.0,25.0,Business,Business/Econ/Finance,European/Caucasion-American,9.0,2.0,Milan - Italy,Seemed like a fan night out,Once a month,Several times a week,research/financial industry,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,8.0,7.0,7.0,7.0,7.0,Too much,0.0,0.0
